origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
529,6,15574012,Chu,645,Spain,Male,44,8,113755.78,2,1,0,149756.71,0,1,1,0,44.0,113755.78,645.0,149756.71,1.0,0.0,2.0,8.0,0.8312685790224995,0.16873142097750046,0,1,20241203-161226
530,4434,15724099,Udinese,674,France,Male,26,6,166257.96,1,1,1,149369.41,1,0,1,0,26.0,166257.96,674.0,149369.41,1.0,1.0,1.0,6.0,0.9670619559844392,0.03293804401556073,0,0,20241203-161226
531,7683,15805261,Balashov,700,Spain,Male,29,8,0.0,2,0,1,152097.02,0,1,1,0,29.0,0.0,700.0,152097.02,0.0,1.0,2.0,8.0,0.9891946861291475,0.010805313870852503,0,0,20241203-161226
532,369,15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,1,1,1,0,34.0,40105.51,636.0,53512.16,0.0,1.0,2.0,2.0,0.9809544554333455,0.01904554456665454,0,0,20241203-161226
533,9583,15742285,Andersen,559,France,Male,62,6,118756.62,1,1,1,20367.68,1,0,1,0,62.0,118756.62,559.0,20367.68,1.0,1.0,1.0,6.0,0.827412863319557,0.17258713668044295,0,0,20241203-161226
534,8509,15616833,Wang,678,Spain,Male,27,2,0.0,2,1,1,13221.25,0,1,1,0,27.0,0.0,678.0,13221.25,1.0,1.0,2.0,2.0,0.9783947551718132,0.02160524482818682,0,0,20241203-161226
535,9565,15720083,Fiorentino,554,Spain,Male,42,1,0.0,2,0,1,183492.9,0,1,1,0,42.0,0.0,554.0,183492.9,0.0,1.0,2.0,1.0,0.9362213923479957,0.06377860765200423,0,0,20241203-161226
536,9202,15788183,Longo,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,1,1,0,1,43.0,106870.12,458.0,100564.37,1.0,0.0,2.0,1.0,0.5652300140429973,0.4347699859570026,0,0,20241203-161226
537,6017,15738835,Slater,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,1,1,1,0,38.0,101985.81,850.0,43801.27,0.0,0.0,2.0,7.0,0.9056946619518933,0.09430533804810669,0,0,20241203-161226
538,3504,15782630,Genovese,543,France,Male,35,5,137482.19,1,0,0,62389.35,1,0,1,0,35.0,137482.19,543.0,62389.35,0.0,0.0,1.0,5.0,0.8698989779588753,0.13010102204112475,0,0,20241203-161226
539,263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44,1,0,0,1,32.0,184686.41,557.0,14956.44,1.0,0.0,2.0,6.0,0.8706046125258504,0.12939538747414955,0,0,20241203-161226
540,1388,15674526,Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56,1,0,1,0,66.0,86459.8,725.0,141476.56,1.0,1.0,1.0,4.0,0.9420675719753299,0.057932428024670184,0,0,20241203-161226
541,5511,15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,1,0,1,48.0,143279.58,588.0,31580.8,1.0,0.0,2.0,1.0,0.4117003309327305,0.5882996690672695,1,1,20241203-161226
542,2615,15640846,Chibueze,546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1,1,0,1,58.0,106458.31,546.0,128881.87,1.0,0.0,4.0,3.0,0.003169682654321604,0.9968303173456784,1,1,20241203-161226
543,1056,15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,161326.73,0,1,0,1,74.0,0.0,545.0,161326.73,1.0,1.0,2.0,3.0,0.966081325517371,0.03391867448262899,0,0,20241203-161226
544,9111,15727391,Collier,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,1,1,1,0,29.0,144553.5,688.0,143454.95,1.0,0.0,2.0,9.0,0.9510351865676688,0.048964813432331146,0,0,20241203-161226
545,4013,15726814,Walton,554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,1,1,0,46.0,0.0,554.0,57320.92,0.0,1.0,2.0,4.0,0.9446335177291909,0.05536648227080914,0,0,20241203-161226
546,1840,15761374,Bellucci,706,France,Male,54,9,117444.51,1,1,1,186238.85,1,0,1,0,54.0,117444.51,706.0,186238.85,1.0,1.0,1.0,9.0,0.7279036101821312,0.2720963898178688,0,0,20241203-161226
547,4078,15659236,Iadanza,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0,1,1,0,33.0,0.0,781.0,42556.33,1.0,1.0,2.0,3.0,0.9747201883239833,0.025279811676016686,0,0,20241203-161226
548,1027,15767864,Fulton,628,France,Male,33,6,0.0,2,0,0,184230.23,1,0,1,0,33.0,0.0,628.0,184230.23,0.0,0.0,2.0,6.0,0.9804367573917796,0.019563242608220423,0,0,20241203-161226
549,3871,15746341,Ejikemeifeuwa,630,France,Male,40,8,0.0,2,1,1,42495.81,1,0,1,0,40.0,0.0,630.0,42495.81,1.0,1.0,2.0,8.0,0.9780769174130692,0.021923082586930768,0,0,20241203-161226
550,9413,15724648,Chikezie,725,France,Male,26,6,98684.15,1,0,0,133720.57,1,0,1,0,26.0,98684.15,725.0,133720.57,0.0,0.0,1.0,6.0,0.9313902919934947,0.06860970800650538,0,0,20241203-161226
551,3881,15726945,Andreev,677,France,Female,72,8,0.0,2,1,1,153604.44,1,0,0,1,72.0,0.0,677.0,153604.44,1.0,1.0,2.0,8.0,0.9769388368379924,0.02306116316200758,0,0,20241203-161226
552,1934,15815560,Bogle,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,1,1,1,0,74.0,105102.5,666.0,46172.47,1.0,1.0,1.0,7.0,0.9409929920387763,0.059007007961223684,0,0,20241203-161226
553,7355,15757933,Hardy,733,Germany,Female,30,1,102452.71,1,1,0,21556.95,1,1,0,1,30.0,102452.71,733.0,21556.95,1.0,0.0,1.0,1.0,0.7295753532667588,0.2704246467332412,0,0,20241203-161226
554,9181,15568326,Kenenna,637,France,Female,44,2,0.0,2,1,0,149665.65,1,0,0,1,44.0,0.0,637.0,149665.65,1.0,0.0,2.0,2.0,0.8923915010837636,0.10760849891623636,0,0,20241203-161226
555,5513,15653784,Solomina,627,France,Male,37,2,125190.86,1,0,1,84584.69,1,0,1,0,37.0,125190.86,627.0,84584.69,0.0,1.0,1.0,2.0,0.9335249972326459,0.0664750027673541,0,0,20241203-161226
556,8502,15797197,Macleod,678,Spain,Male,29,6,0.0,2,1,0,64443.75,0,1,1,0,29.0,0.0,678.0,64443.75,1.0,0.0,2.0,6.0,0.9773728097555286,0.022627190244471358,0,0,20241203-161226
557,228,15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,1,0,1,39.0,74596.15,547.0,85746.52,1.0,1.0,3.0,6.0,0.19024156122309444,0.8097584387769056,1,1,20241203-161226
558,3542,15637169,Maclean,838,Spain,Female,67,4,103267.8,1,1,1,78310.04,0,1,0,1,67.0,103267.8,838.0,78310.04,1.0,1.0,1.0,4.0,0.9261990732101317,0.07380092678986823,0,0,20241203-161226
559,8537,15676576,Stephenson,646,France,Female,43,8,143061.88,1,1,0,61937.6,1,0,0,1,43.0,143061.88,646.0,61937.6,1.0,0.0,1.0,8.0,0.5569295916628523,0.4430704083371477,0,0,20241203-161226
560,7518,15771409,McGregor,586,France,Male,58,7,151933.63,1,1,0,162960.05,1,0,1,0,58.0,151933.63,586.0,162960.05,1.0,0.0,1.0,7.0,0.13446531552106755,0.8655346844789324,1,1,20241203-161226
561,1115,15626147,Maclean,608,France,Female,62,8,144976.5,1,0,0,175836.03,1,0,0,1,62.0,144976.5,608.0,175836.03,0.0,0.0,1.0,8.0,0.06291247773254471,0.9370875222674553,1,1,20241203-161226
562,7245,15670029,Marcelo,445,France,Female,33,7,0.0,2,1,0,122625.68,1,0,0,1,33.0,0.0,445.0,122625.68,1.0,0.0,2.0,7.0,0.9721928926619549,0.027807107338045166,0,0,20241203-161226
563,5357,15655436,Kendall,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1,1,1,0,47.0,136911.07,839.0,168184.62,1.0,1.0,1.0,2.0,0.6277157255141489,0.3722842744858511,0,1,20241203-161226
564,4848,15624596,Trentini,534,France,Female,23,5,104822.45,1,0,1,160176.47,1,0,0,1,23.0,104822.45,534.0,160176.47,0.0,1.0,1.0,5.0,0.9327715596730523,0.06722844032694777,0,0,20241203-161226
565,1991,15775803,Cawker,841,Spain,Male,41,1,0.0,2,0,1,193093.77,0,1,1,0,41.0,0.0,841.0,193093.77,0.0,1.0,2.0,1.0,0.9744598537815565,0.025540146218443506,0,0,20241203-161226
566,6711,15701037,Barton,578,France,Male,39,2,0.0,2,1,0,70563.9,1,0,1,0,39.0,0.0,578.0,70563.9,1.0,0.0,2.0,2.0,0.9636643956203277,0.03633560437967234,0,0,20241203-161226
567,9108,15617434,Yen,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0,1,1,0,38.0,0.0,655.0,90490.33,0.0,1.0,1.0,9.0,0.865349557337407,0.13465044266259293,0,0,20241203-161226
568,4909,15806256,Jackson,540,France,Male,48,2,109349.29,1,1,0,88703.04,1,0,1,0,48.0,109349.29,540.0,88703.04,1.0,0.0,1.0,2.0,0.44020157011310646,0.5597984298868935,1,1,20241203-161226
569,7954,15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,1,1,1,0,33.0,96926.12,622.0,48553.77,1.0,0.0,2.0,3.0,0.9590612504341233,0.04093874956587676,0,0,20241203-161226
570,9059,15802560,Moran,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0,1,0,1,48.0,140576.11,470.0,116971.05,1.0,1.0,1.0,6.0,0.7150730946877006,0.28492690531229936,0,0,20241203-161226
571,4419,15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,1,0,1,47.0,134032.01,682.0,144290.97,1.0,0.0,1.0,10.0,0.4646033002821214,0.5353966997178786,1,0,20241203-161226
572,3954,15633546,Frederick,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,1,0,1,33.0,124832.51,652.0,195877.06,1.0,0.0,1.0,3.0,0.8807638867508449,0.11923611324915506,0,0,20241203-161226
573,9172,15660475,Ndubueze,411,France,Female,54,9,0.0,1,0,1,76621.49,1,0,0,1,54.0,0.0,411.0,76621.49,0.0,1.0,1.0,9.0,0.274654565006218,0.725345434993782,1,0,20241203-161226
574,3498,15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1,0,0,1,63.0,165350.61,456.0,140758.07,0.0,0.0,2.0,1.0,0.20026280804081042,0.7997371919591896,1,1,20241203-161226
575,3702,15678317,Manfrin,603,France,Male,46,2,0.0,2,1,1,59563.49,1,0,1,0,46.0,0.0,603.0,59563.49,1.0,1.0,2.0,2.0,0.9489705258417392,0.05102947415826079,0,0,20241203-161226
576,1337,15682563,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0,1,1,0,38.0,126473.99,618.0,91972.49,1.0,0.0,1.0,5.0,0.8879392676088268,0.1120607323911732,0,0,20241203-161226
577,5352,15679048,Koger,558,Germany,Male,41,2,124227.14,1,1,1,111184.67,1,1,1,0,41.0,124227.14,558.0,111184.67,1.0,1.0,1.0,2.0,0.712317904843705,0.28768209515629495,0,0,20241203-161226
578,6075,15802570,Dyer,811,France,Female,45,5,0.0,2,1,1,146123.19,1,0,0,1,45.0,0.0,811.0,146123.19,1.0,1.0,2.0,5.0,0.9477871319547553,0.05221286804524476,0,0,20241203-161226
579,6166,15801942,Chu,619,Spain,Female,41,8,0.0,3,1,1,79866.73,0,1,0,1,41.0,0.0,619.0,79866.73,1.0,1.0,3.0,8.0,0.34823432836735213,0.6517656716326479,1,1,20241203-161226
580,8991,15729065,Mackay,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,1,1,1,0,28.0,109960.06,784.0,170829.87,1.0,1.0,2.0,2.0,0.9600370521432462,0.039962947856753854,0,0,20241203-161226
581,2157,15762138,Hu,608,France,Male,42,5,0.0,2,1,0,178504.29,1,0,1,0,42.0,0.0,608.0,178504.29,1.0,0.0,2.0,5.0,0.9480495252570744,0.051950474742925544,0,0,20241203-161226
582,6548,15608760,Cox,656,France,Female,30,4,74323.2,1,1,1,22929.08,1,0,0,1,30.0,74323.2,656.0,22929.08,1.0,1.0,1.0,4.0,0.9267580187667898,0.07324198123321023,0,0,20241203-161226
583,3277,15577806,Chiu,794,Germany,Female,54,1,75900.84,1,1,1,192154.66,1,1,0,1,54.0,75900.84,794.0,192154.66,1.0,1.0,1.0,1.0,0.41650296524870056,0.5834970347512994,1,0,20241203-161226
584,3451,15661936,Chikelu,513,France,Male,40,3,141004.46,1,1,0,105028.46,1,0,1,0,40.0,141004.46,513.0,105028.46,1.0,0.0,1.0,3.0,0.8052760424263073,0.19472395757369268,0,0,20241203-161226
585,1958,15674922,Beavers,710,France,Male,54,6,171137.62,1,1,1,167023.95,1,0,1,0,54.0,171137.62,710.0,167023.95,1.0,1.0,1.0,6.0,0.7121117256722179,0.2878882743277821,0,1,20241203-161226
586,5380,15730796,Barker,627,France,Female,21,7,98993.02,1,1,1,169156.64,1,0,0,1,21.0,98993.02,627.0,169156.64,1.0,1.0,1.0,7.0,0.943515280722119,0.05648471927788104,0,0,20241203-161226
587,5948,15672798,O'Brien,656,France,Female,45,7,145933.27,1,1,1,199392.14,1,0,0,1,45.0,145933.27,656.0,199392.14,1.0,1.0,1.0,7.0,0.7938886974654267,0.20611130253457333,0,0,20241203-161226
588,7247,15728010,Capon,485,France,Male,37,5,0.0,2,0,1,170226.47,1,0,1,0,37.0,0.0,485.0,170226.47,0.0,1.0,2.0,5.0,0.9647476760238594,0.03525232397614068,0,0,20241203-161226
589,2645,15735263,Hsueh,736,France,Male,27,5,51522.75,1,0,1,192131.77,1,0,1,0,27.0,51522.75,736.0,192131.77,0.0,1.0,1.0,5.0,0.9103487728069446,0.08965122719305536,0,0,20241203-161226
590,1868,15740164,Genovesi,715,France,Female,33,3,85227.84,1,1,1,68087.15,1,0,0,1,33.0,85227.84,715.0,68087.15,1.0,1.0,1.0,3.0,0.9228988163248594,0.07710118367514061,0,0,20241203-161226
591,4495,15717138,Watson,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0,1,1,0,31.0,82613.56,850.0,149170.92,1.0,0.0,2.0,6.0,0.9733014373208241,0.026698562679175905,0,0,20241203-161226
592,5910,15713043,Siciliani,691,France,Female,33,6,0.0,2,1,1,100408.31,1,0,0,1,33.0,0.0,691.0,100408.31,1.0,1.0,2.0,6.0,0.9826386869850888,0.01736131301491122,0,0,20241203-161226
593,9047,15648178,Lettiere,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,1,1,0,1,23.0,137964.51,630.0,174570.55,0.0,1.0,1.0,4.0,0.8461199697115769,0.15388003028842306,0,0,20241203-161226
594,2153,15630698,Hay,745,France,Female,55,9,110123.59,1,0,1,51548.14,1,0,0,1,55.0,110123.59,745.0,51548.14,0.0,1.0,1.0,9.0,0.7229238786448784,0.27707612135512155,0,1,20241203-161226
595,9506,15571281,Ts'ao,651,France,Male,28,10,79562.98,1,1,1,74687.37,1,0,1,0,28.0,79562.98,651.0,74687.37,1.0,1.0,1.0,10.0,0.9666058560185452,0.03339414398145482,0,0,20241203-161226
596,8853,15752097,Chiazagomekpere,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0,1,1,0,38.0,99640.89,708.0,12429.22,1.0,0.0,1.0,8.0,0.8565522765472571,0.14344772345274287,0,0,20241203-161226
597,5640,15801316,Ifeatu,523,France,Male,61,8,66250.71,1,1,1,21859.06,1,0,1,0,61.0,66250.71,523.0,21859.06,1.0,1.0,1.0,8.0,0.8452242676575307,0.15477573234246936,0,0,20241203-161226
598,9612,15586522,Hunter,608,Spain,Male,37,2,130461.02,1,1,0,21967.15,0,1,1,0,37.0,130461.02,608.0,21967.15,1.0,0.0,1.0,2.0,0.8767394834230624,0.1232605165769376,0,0,20241203-161226
599,4278,15797910,Zetticci,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,1,1,1,0,51.0,123783.25,775.0,134901.57,1.0,1.0,1.0,2.0,0.4706381414090438,0.5293618585909562,1,0,20241203-161226
600,6799,15799925,Uwakwe,800,France,Male,60,6,88541.57,2,1,1,131718.12,1,0,1,0,60.0,88541.57,800.0,131718.12,1.0,1.0,2.0,6.0,0.8904086763812364,0.10959132361876359,0,0,20241203-161226
601,3489,15705001,Napolitani,587,Spain,Female,35,3,83286.56,1,1,0,125553.52,0,1,0,1,35.0,83286.56,587.0,125553.52,1.0,0.0,1.0,3.0,0.8376427622663025,0.16235723773369753,0,0,20241203-161226
602,9469,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,1,1,0,1,45.0,142765.24,613.0,34749.65,1.0,0.0,2.0,9.0,0.6968967865632396,0.30310321343676044,0,0,20241203-161226
603,569,15795564,Moretti,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,1,1,1,0,31.0,121192.22,737.0,74890.58,1.0,1.0,2.0,5.0,0.9608163674825037,0.03918363251749636,0,0,20241203-161226
604,1791,15625641,Forbes,697,Germany,Female,74,3,108071.36,2,1,1,16445.79,1,1,0,1,74.0,108071.36,697.0,16445.79,1.0,1.0,2.0,3.0,0.8930525826377144,0.10694741736228565,0,0,20241203-161226
605,7391,15764922,Tu,596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,1,1,0,20.0,187294.46,596.0,103456.47,1.0,0.0,1.0,3.0,0.8537240385144041,0.14627596148559585,0,0,20241203-161226
606,6376,15708534,Afamefuna,524,Spain,Female,64,5,0.0,1,1,0,136079.64,0,1,0,1,64.0,0.0,524.0,136079.64,1.0,0.0,1.0,5.0,0.03961960118225516,0.9603803988177448,1,1,20241203-161226
607,2462,15592765,Marks,637,France,Male,40,8,125470.81,1,1,1,174536.17,1,0,1,0,40.0,125470.81,637.0,174536.17,1.0,1.0,1.0,8.0,0.9149806228912488,0.08501937710875115,0,0,20241203-161226
608,2723,15675422,Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62,1,0,0,1,32.0,110728.39,544.0,14559.62,1.0,1.0,1.0,9.0,0.9493453843801423,0.05065461561985768,0,0,20241203-161226
609,2980,15668385,Dellucci,642,France,Male,40,1,154863.15,1,1,1,138052.51,1,0,1,0,40.0,154863.15,642.0,138052.51,1.0,1.0,1.0,1.0,0.8943736999858111,0.10562630001418893,0,0,20241203-161226
610,5524,15625586,Monaldo,717,France,Male,35,4,0.0,1,1,1,167573.06,1,0,1,0,35.0,0.0,717.0,167573.06,1.0,1.0,1.0,4.0,0.9186309425393614,0.08136905746063865,0,0,20241203-161226
611,8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,1,0,1,0,38.0,142557.11,802.0,172497.73,1.0,1.0,1.0,1.0,0.9499728237015481,0.05002717629845183,0,0,20241203-161226
612,8127,15602647,Cunningham,729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1,1,1,0,39.0,127415.85,729.0,184977.2,1.0,1.0,1.0,6.0,0.8185846087815404,0.18141539121845965,0,1,20241203-161226
613,5275,15709511,Watt,622,France,Male,43,8,0.0,2,1,0,100618.17,1,0,1,0,43.0,0.0,622.0,100618.17,1.0,0.0,2.0,8.0,0.9505868573035677,0.04941314269643222,0,0,20241203-161226
614,383,15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,1,1,0,1,30.0,77168.87,492.0,146700.22,0.0,1.0,2.0,10.0,0.9656184964374913,0.03438150356250865,0,0,20241203-161226
615,9890,15711489,Azikiwe,760,Spain,Female,32,2,0.0,1,1,1,114565.35,0,1,0,1,32.0,0.0,760.0,114565.35,1.0,1.0,1.0,2.0,0.841886640991707,0.1581133590082931,0,0,20241203-161226
616,5493,15568487,Gorshkov,712,France,Male,35,7,124616.23,1,1,1,69320.97,1,0,1,0,35.0,124616.23,712.0,69320.97,1.0,1.0,1.0,7.0,0.9534012391499067,0.04659876085009334,0,0,20241203-161226
617,8375,15646720,Tsui,628,Spain,Female,55,7,0.0,3,1,0,85890.75,0,1,0,1,55.0,0.0,628.0,85890.75,1.0,0.0,3.0,7.0,0.04046290566604782,0.9595370943339522,1,1,20241203-161226
618,3563,15723263,Cocci,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1,1,0,1,34.0,117160.32,495.0,116069.24,1.0,1.0,1.0,9.0,0.8086667949086961,0.19133320509130397,0,1,20241203-161226
619,8571,15711457,Herz,755,France,Female,28,7,124540.28,1,0,1,188850.89,1,0,0,1,28.0,124540.28,755.0,188850.89,0.0,1.0,1.0,7.0,0.9283844654527048,0.07161553454729522,0,0,20241203-161226
620,8499,15624892,Dennis,712,Germany,Male,37,7,93978.96,2,1,0,60651.77,1,1,1,0,37.0,93978.96,712.0,60651.77,1.0,0.0,2.0,7.0,0.9303059675023398,0.06969403249766014,0,0,20241203-161226
621,3409,15790564,She,832,Germany,Female,40,9,107648.94,2,1,1,134638.97,1,1,0,1,40.0,107648.94,832.0,134638.97,1.0,1.0,2.0,9.0,0.8752645722380185,0.12473542776198158,0,0,20241203-161226
622,9529,15584462,Liang,739,France,Male,34,9,0.0,1,1,0,60584.33,1,0,1,0,34.0,0.0,739.0,60584.33,1.0,0.0,1.0,9.0,0.8296229155325334,0.17037708446746663,0,0,20241203-161226
623,926,15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,1,1,447.73,1,1,0,1,36.0,101609.01,714.0,447.73,1.0,1.0,2.0,1.0,0.9038014660347012,0.0961985339652988,0,0,20241203-161226
624,4823,15805704,Murphy,745,France,Female,32,2,0.0,4,0,1,179705.13,1,0,0,1,32.0,0.0,745.0,179705.13,0.0,1.0,4.0,2.0,0.4674871855931191,0.5325128144068809,1,1,20241203-161226
625,1417,15667651,Young,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0,1,0,1,33.0,0.0,585.0,114182.07,1.0,0.0,2.0,8.0,0.9668353797570975,0.03316462024290247,0,0,20241203-161226
626,5509,15567442,Ibezimako,656,France,Female,75,3,0.0,2,1,1,1276.87,1,0,0,1,75.0,0.0,656.0,1276.87,1.0,1.0,2.0,3.0,0.9885109176010987,0.011489082398901352,0,0,20241203-161226
627,6531,15808851,Bufkin,511,Germany,Female,75,9,105609.17,1,0,1,105425.18,1,1,0,1,75.0,105609.17,511.0,105425.18,0.0,1.0,1.0,9.0,0.9056920978549126,0.09430790214508744,0,0,20241203-161226
628,2296,15664543,Shaw,699,France,Male,40,7,0.0,1,0,1,152876.13,1,0,1,0,40.0,0.0,699.0,152876.13,0.0,1.0,1.0,7.0,0.8630855261126889,0.13691447388731118,0,1,20241203-161226
629,7293,15768474,Clements,744,Spain,Male,34,3,0.0,2,1,0,27244.35,0,1,1,0,34.0,0.0,744.0,27244.35,1.0,0.0,2.0,3.0,0.9715580292319529,0.02844197076804706,0,0,20241203-161226
630,620,15646161,Steinhoff,673,Spain,Female,37,8,0.0,2,1,1,183318.79,0,1,0,1,37.0,0.0,673.0,183318.79,1.0,1.0,2.0,8.0,0.9787694350984605,0.021230564901539555,0,0,20241203-161226
631,9228,15644977,Goddard,776,France,Female,31,5,0.0,2,1,0,92647.94,1,0,0,1,31.0,0.0,776.0,92647.94,1.0,0.0,2.0,5.0,0.976128251712689,0.02387174828731102,0,0,20241203-161226
632,6472,15800233,Okwuadigbo,850,France,Female,40,5,0.0,2,1,0,35034.15,1,0,0,1,40.0,0.0,850.0,35034.15,1.0,0.0,2.0,5.0,0.9324725993646887,0.06752740063531122,0,0,20241203-161226
633,8795,15578671,Webb,706,Spain,Female,29,1,209490.21,1,1,1,133267.69,0,1,0,1,29.0,209490.21,706.0,133267.69,1.0,1.0,1.0,1.0,0.7402089316322664,0.25979106836773364,0,1,20241203-161226
634,4981,15740406,Padovesi,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1,1,1,0,38.0,113525.84,628.0,46044.48,1.0,0.0,1.0,10.0,0.7321033568413946,0.26789664315860545,0,1,20241203-161226
635,1449,15585367,Diribe,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1,1,0,1,46.0,120392.99,555.0,177719.88,1.0,0.0,1.0,4.0,0.2059262664604543,0.7940737335395457,1,1,20241203-161226
636,4490,15787035,Anderson,602,France,Female,35,8,0.0,2,1,1,152843.53,1,0,0,1,35.0,0.0,602.0,152843.53,1.0,1.0,2.0,8.0,0.9774731296166496,0.022526870383350446,0,0,20241203-161226
637,8047,15693877,Stewart,811,France,Female,47,3,123365.34,2,0,0,171995.34,1,0,0,1,47.0,123365.34,811.0,171995.34,0.0,0.0,2.0,3.0,0.675314074059889,0.32468592594011103,0,0,20241203-161226
638,1527,15781210,Reid,711,France,Male,34,8,0.0,2,0,0,48260.19,1,0,1,0,34.0,0.0,711.0,48260.19,0.0,0.0,2.0,8.0,0.9853970725683541,0.01460292743164591,0,0,20241203-161226
639,1551,15599552,Conway,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0,1,0,1,54.0,0.0,639.0,53843.71,1.0,1.0,2.0,2.0,0.8807252198889368,0.11927478011106318,0,0,20241203-161226
640,7673,15699294,Pope,555,France,Male,30,1,0.0,2,0,0,88146.86,1,0,1,0,30.0,0.0,555.0,88146.86,0.0,0.0,2.0,1.0,0.9872715476500357,0.012728452349964284,0,0,20241203-161226
641,1735,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,1,1,0,1,21.0,165878.76,672.0,164537.17,1.0,1.0,2.0,3.0,0.9695705807769568,0.030429419223043163,0,0,20241203-161226
642,9524,15790322,Beneventi,660,France,Female,32,0,114668.89,1,1,0,84605.0,1,0,0,1,32.0,114668.89,660.0,84605.0,1.0,0.0,1.0,0.0,0.9079666245596161,0.09203337544038392,0,0,20241203-161226
643,2418,15800845,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0,1,0,1,33.0,111379.55,732.0,45098.62,1.0,1.0,1.0,8.0,0.9160273962731482,0.08397260372685175,0,0,20241203-161226
644,9401,15584897,Kuo,639,France,Female,31,3,98360.03,1,0,0,20973.8,1,0,0,1,31.0,98360.03,639.0,20973.8,0.0,0.0,1.0,3.0,0.9164002261514572,0.08359977384854282,0,0,20241203-161226
645,1941,15659651,Ross,531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1,1,0,1,31.0,117052.82,531.0,118508.09,1.0,0.0,1.0,7.0,0.7168949135452967,0.2831050864547033,0,1,20241203-161226
646,4684,15694890,Lai,588,France,Male,38,1,124271.26,1,1,0,75969.19,1,0,1,0,38.0,124271.26,588.0,75969.19,1.0,0.0,1.0,1.0,0.8491025205726717,0.1508974794273283,0,0,20241203-161226
647,6173,15656822,Day,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1,1,1,0,43.0,87612.64,568.0,107155.4,1.0,1.0,4.0,5.0,0.04691002921523746,0.9530899707847625,1,1,20241203-161226
648,8364,15677336,Aitken,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1,1,1,0,57.0,120043.13,557.0,132370.75,1.0,0.0,1.0,1.0,0.04228491544041335,0.9577150845595866,1,1,20241203-161226
649,8914,15717307,Read,496,France,Male,31,5,0.0,2,1,0,93713.13,1,0,1,0,31.0,0.0,496.0,93713.13,1.0,0.0,2.0,5.0,0.9838871578083114,0.016112842191688584,0,0,20241203-161226
650,2885,15776047,Nicholls,620,France,Female,29,3,0.0,2,0,1,153392.28,1,0,0,1,29.0,0.0,620.0,153392.28,0.0,1.0,2.0,3.0,0.9778178593483964,0.022182140651603618,0,0,20241203-161226
