AircraftCondition,AssetNum,BilledOn,BoomOpA.FirstName,BoomOpA.LastName,BoomOpAEmployeeNum,BoomOpB.FirstName,BoomOpB.LastName,BoomOpBEmployeeNum,ClientRecordID,ClientType,Company,CompletedOn,CustomerCode,DeviceID,Driver.FirstName,Driver.LastName,DriverEmployeeNum,EditedByEmployeeNum,Flagged,FleetType,FlightNum,GHRGallons,GearOnly,GeoPosition.Lat,GeoPosition.Lon,IceTransactionGUID,IceTransactionGroupID,IceTransactionID,InspectionOnly,LastPostFailMessage,LastPostFailureOn,LicenseKey,Notes,Pad,PostFailCount,PostedOn,PostedToHost,PostedVia,PrecipCode,Slot,SourceAddress,StationID,SupercededByID,TactileCheck,TailNum,TeamLeadEmployeeNum,TrainingMode,Type1FreezePoint,Type1GallonsA,Type1GallonsB,Type1GallonsEnteredManually,Type1KFactor,Type1Percent,Type1Position1,Type1Position2,Type1Position3,Type1Position4,Type1PulseCount,Type1Start,Type1Stop,Type1Temp,Type4GallonsA,Type4GallonsB,Type4GallonsEnteredManually,Type4KFactor,Type4Position1,Type4Position2,Type4Position3,Type4Position4,Type4PulseCount,Type4Start,Type4Stop,WeatherCode,eventtype,host,index,linecount,punct,source,sourcetype,splunk_server,splunk_server_group,timestamp,_bkt,_cd,_eventtype_color,_indextime,_si,_sourcetype,_time
Frost,12,0,Melendez,Wong,2318,Sherry,Figueroa,3298,3506,Deicer,AviataSystems,1.58179E+12,American Airlines,5e5fe17da717ff20866cd05b,Santiago,Hammond,934,7953,FALSE,A319,,0,TRUE,35.21389,-80.94305,b77188c4-744d-4818-828a-9e61eeaaf0aa,499,5e5fe17dd38dc74a920a40f7,TRUE,,0,93f36281-3eab-42ac-a3c6-68cf0a896f64,,2,0,1.57936E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N747UW,5525,TRUE,3,278,80,FALSE,0.115385,39,FALSE,FALSE,FALSE,TRUE,307,1.57815E+12,1.58312E+12,180,145,214,TRUE,0.0173913,TRUE,TRUE,FALSE,TRUE,155,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.328472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,1,0,Hopkins,Mullen,9213,Darla,Porter,8310,6389,Deicer,AviataSystems,1.5809E+12,United Airlines,5e5fe17da0fb0d844b03f86b,Powers,Wolfe,6436,158,FALSE,A319,,88,TRUE,35.21389,-80.943054,92d09753-feff-4f82-8a19-0519316c8644,504,5e5fe17dd7c4620ad8515cbe,TRUE,,0,0c9c5e27-d00b-4b26-a484-f46711a388a4,,2,0,1.57944E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,TRUE,N747UW,3901,TRUE,3,57,297,FALSE,0.115385,39,TRUE,TRUE,FALSE,TRUE,757,1.58074E+12,1.57951E+12,180,193,164,FALSE,0.0173913,TRUE,TRUE,TRUE,TRUE,584,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.272222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,14,0,Buchanan,Lamb,631,Robin,Battle,2320,7713,Deicer,AviataSystems,1.58001E+12,American Airlines,5e5fe17d984568e98eebb85a,Meghan,Mathews,5600,5099,TRUE,A320,,153,FALSE,35.21389,-80.94305,78a6a3ba-aa5c-4d2e-a671-819ca1fc949e,678,5e5fe17d7e888a5dcba89110,FALSE,,0,fd8c2cfd-687f-40a6-856b-b1ff3a5be508,,1,0,1.58272E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N123UW,8338,FALSE,3,273,227,FALSE,0.115385,39,TRUE,TRUE,FALSE,FALSE,460,1.57982E+12,1.58173E+12,180,7,261,FALSE,0.0173913,FALSE,TRUE,FALSE,FALSE,958,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.215972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,7,0,Grimes,Trevino,93,England,Barron,6297,2694,Deicer,AviataSystems,1.58318E+12,American Airlines,5e5fe17d947cd86e19f2364c,Rogers,Stout,7673,8206,FALSE,A321,,87,FALSE,35.21389,-80.94305,0d64e291-eb87-49d2-a9a0-dc3024f6c2de,313,5e5fe17dc82ec15d5c68cd56,TRUE,,0,fd32b262-5dd5-404e-8ee2-4fb107eaac32,,2,0,1.57823E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,TRUE,N443UW,8513,FALSE,3,288,168,TRUE,0.115385,39,TRUE,TRUE,FALSE,FALSE,118,1.58277E+12,1.57792E+12,180,48,171,FALSE,0.0173913,FALSE,TRUE,TRUE,TRUE,74,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.159722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,5,0,Bray,Graves,7758,Booker,Gardner,524,5401,Deicer,AviataSystems,1.58232E+12,American Airlines,5e5fe17dd3721560d1de175a,Alyce,Snow,760,5075,TRUE,A320,,126,TRUE,35.21389,-80.943052,ef6725dd-c207-41a0-b98d-bb7854ea50fe,751,5e5fe17d765a4266c51eef8a,FALSE,,0,3d957ecd-6c7d-4b14-ac58-06a274b864b8,,0,0,1.57809E+12,kclt.aviatasystems,Network,,2,70.147.152.220,KCLT,0,FALSE,N123UW,4524,TRUE,3,298,121,FALSE,0.115385,39,TRUE,FALSE,TRUE,TRUE,69,1.57928E+12,1.5831E+12,180,121,220,FALSE,0.0173913,FALSE,FALSE,TRUE,FALSE,466,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.103472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,26,0,Joy,Mayer,796,Navarro,Cortez,1735,5068,Deicer,AviataSystems,1.57901E+12,Delta Airlines,5e5fe17dc54564e11af8b7e5,Medina,Barber,8048,4274,FALSE,A321,,253,FALSE,35.21389,-80.943052,091cab5b-8a5f-4181-93bb-5181a094be33,370,5e5fe17dced9052f91655edf,FALSE,,0,188702a3-3c02-4891-af1b-32ffc35c5497,,3,0,1.58251E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,TRUE,N443UW,5447,TRUE,3,232,75,FALSE,0.115385,39,TRUE,TRUE,FALSE,FALSE,313,1.58183E+12,1.5804E+12,180,35,180,FALSE,0.0173913,TRUE,TRUE,TRUE,TRUE,395,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.047222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,10,0,Wade,Mcguire,4908,Alvarez,Ramos,9194,6346,Deicer,AviataSystems,1.5801E+12,United Airlines,5e5fe17da8b554c60dc6be25,Jeanine,Hancock,8462,1157,FALSE,A321,,6,TRUE,35.21389,-80.943052,7895600d-d5ff-4bdf-8de1-9c5e8e0b9b94,346,5e5fe17d499aca139ee733ac,FALSE,,0,5319f987-6d4e-4e37-8c11-c3b921308afb,,3,0,1.5813E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N443UW,8753,TRUE,3,283,195,FALSE,0.115385,39,TRUE,TRUE,TRUE,TRUE,918,1.5808E+12,1.57972E+12,180,83,263,TRUE,0.0173913,FALSE,FALSE,TRUE,FALSE,117,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,5.990972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,27,0,Moon,Reilly,4769,Waters,Hartman,506,7764,Deicer,AviataSystems,1.58317E+12,American Airlines,5e5fe17d8d537c7041e81350,Candice,Duncan,5563,4085,FALSE,A319,,40,TRUE,35.21389,-80.943051,121cc31e-1983-490e-9637-995999d274b4,877,5e5fe17d0305cb31b14d362e,TRUE,,0,9aa365ca-6bf4-485b-857d-8590b76ecd0d,,1,0,1.58089E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N747UW,6979,TRUE,3,136,36,TRUE,0.115385,39,TRUE,TRUE,TRUE,TRUE,300,1.57805E+12,1.57793E+12,180,53,244,FALSE,0.0173913,TRUE,FALSE,FALSE,FALSE,181,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,5.934722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,26,0,Shawn,Sims,6117,Lula,Chavez,2563,1048,Deicer,AviataSystems,1.58019E+12,Delta Airlines,5e5fe17dfff488b437bc3fd7,Bernard,Richards,6452,5896,FALSE,A320,,237,TRUE,35.21389,-80.943053,c73a8292-0142-45f0-bb13-2dcb333b2d02,818,5e5fe17d1f55acd2a13ad8a0,TRUE,,0,5d517694-c6a5-486d-8a3b-4d9854d139d4,,0,0,1.5821E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N123UW,110,FALSE,3,183,69,TRUE,0.115385,39,FALSE,FALSE,TRUE,TRUE,207,1.58212E+12,1.5814E+12,180,274,84,TRUE,0.0173913,FALSE,FALSE,FALSE,FALSE,400,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,5.878472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,7,0,Cheri,Hensley,9000,Gilmore,Wilcox,2305,9025,Deicer,AviataSystems,1.58301E+12,Delta Airlines,5e5fe17ddd166866395d3550,Hawkins,Tyson,9234,6828,TRUE,A321,,95,FALSE,35.21389,-80.94305,b1e35ea2-64cd-4e8e-92e9-e1d4c3cb8e40,741,5e5fe17d0b458d0438a03fcb,TRUE,,0,82f977ef-7ce1-4fd1-8280-60b30f8e1414,,0,0,1.58164E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N443UW,9520,TRUE,3,93,187,FALSE,0.115385,39,FALSE,FALSE,FALSE,FALSE,774,1.58162E+12,1.58205E+12,180,111,169,FALSE,0.0173913,TRUE,FALSE,TRUE,FALSE,658,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,5.822222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,14,0,Mcintosh,Sweet,6616,Burks,Obrien,801,6856,Deicer,AviataSystems,1.58037E+12,American Airlines,5e5fe17d597472b2e9c79fa6,Manning,Bennett,3322,3910,FALSE,A319,,234,TRUE,35.21389,-80.943054,b1533494-76d8-4c09-9ab0-753f51fe3f85,887,5e5fe17d9cc8a532e17bb51d,TRUE,,0,8d283491-d717-41b8-be8f-a3c4a5a8d289,,2,0,1.58064E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N747UW,3411,TRUE,3,235,226,FALSE,0.115385,39,FALSE,FALSE,FALSE,FALSE,380,1.58005E+12,1.58081E+12,180,169,114,FALSE,0.0173913,FALSE,FALSE,TRUE,FALSE,676,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,5.765972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,21,0,Waller,Williams,8230,Carson,Blair,5375,1990,Deicer,AviataSystems,1.58221E+12,American Airlines,5e5fe17db4a6e43137dc8b64,Tran,Lynch,7556,4287,FALSE,A321,,58,FALSE,35.21389,-80.943052,c7d88719-2ed4-4fa7-97e5-8d5ee080b14e,823,5e5fe17dcb347eec3b3fd432,FALSE,,0,778a7465-7e74-4e32-b7a7-4f92e35f69a0,,2,0,1.58305E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,TRUE,N443UW,4504,TRUE,3,101,284,FALSE,0.115385,39,FALSE,FALSE,TRUE,TRUE,860,1.58228E+12,1.58019E+12,180,136,232,FALSE,0.0173913,TRUE,FALSE,FALSE,FALSE,289,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10976,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
